Sample in Buffer,Sample in Window,TRIGGER,TX_Data_Pipelined[63:0],TX_Info_Pipelined[4:0],RX_Data[63:0],RX_Info[4:0]
6703,6703,0,00000003e4aa813f,1c,00000003e4aa813f,00
6704,6704,0,00000003e4aa8140,1e,00000003e4aa8140,0f
6705,6705,0,00000003e4aa8141,1d,00000003e4aa8141,10
6706,6706,0,00000003e4aa8142,1c,00000003e4aa8142,00
6707,6707,0,00000003e4aa8143,1c,00000003e4aa8143,00
6708,6708,0,00000003e4aa8144,1c,00000003e4aa8144,00
6709,6709,0,00000003e4aa8145,1c,00000003e4aa8145,00
6710,6710,0,00000003e4aa8146,1c,00000003e4aa8146,00
6711,6711,0,00000003e4aa8147,1c,00000003e4aa8147,00
6712,6712,0,00000003e4aa8148,1c,00000003e4aa8148,00
6713,6713,0,00000003e4aa8149,1c,00000003e4aa8149,00
6714,6714,0,00000003e4aa814a,1c,00000003e4aa814a,00
6715,6715,0,00000003e4aa814b,1c,00000003e4aa814b,00
6716,6716,0,00000003e4aa814c,1c,00000003e4aa814c,00
6717,6717,0,00000003e4aa814d,1c,00000003e4aa814d,00
6718,6718,0,00000003e4aa814e,1c,00000003e4aa814e,00
6719,6719,0,00000003e4aa814f,1c,00000003e4aa814f,00
6720,6720,0,00000003e4aa8150,1e,00000003e4aa8150,00
6721,6721,0,00000003e4aa8151,1d,00000003e4aa8151,10
6722,6722,0,00000003e4aa8152,1c,00000003e4aa8152,00
6723,6723,0,00000003e4aa8153,1c,00000003e4aa8153,00
6724,6724,0,00000003e4aa8154,1c,00000003e4aa8154,00
6725,6725,0,00000003e4aa8155,1c,00000003e4aa8155,00
6726,6726,0,00000003e4aa8156,1c,00000003e4aa8156,00
6727,6727,0,00000003e4aa8157,1c,00000003e4aa8157,00
6728,6728,0,00000003e4aa8158,1c,00000003e4aa8158,00
6729,6729,0,00000003e4aa8159,1c,00000003e4aa8159,00
6730,6730,0,00000003e4aa815a,1c,00000003e4aa815a,00
6731,6731,0,00000003e4aa815b,1c,00000003e4aa815b,00
6732,6732,0,00000003e4aa815c,1c,00000003e4aa815c,00
6733,6733,0,00000003e4aa815d,1c,00000003e4aa815d,00
6734,6734,0,00000003e4aa815e,1c,00000003e4aa815e,00
6735,6735,0,00000003e4aa815f,1c,00000003e4aa815f,00
6736,6736,0,00000003e4aa8160,1e,00000003e4aa8160,00
6737,6737,0,00000003e4aa8161,1d,00000003e4aa8161,10
6738,6738,0,00000003e4aa8162,1c,00000003e4aa8162,00
6739,6739,0,00000003e4aa8163,1c,00000003e4aa8163,00
6740,6740,0,00000003e4aa8164,1c,00000003e4aa8164,00
6741,6741,0,00000003e4aa8165,1c,00000003e4aa8165,00
6742,6742,0,00000003e4aa8166,1c,00000003e4aa8166,00
6743,6743,0,00000003e4aa8167,1c,00000003e4aa8167,00
6744,6744,0,00000003e4aa8168,1c,00000003e4aa8168,00
6745,6745,0,00000003e4aa8169,1c,00000003e4aa8169,00
6746,6746,0,00000003e4aa816a,1c,00000003e4aa816a,00
6747,6747,0,00000003e4aa816b,1c,00000003e4aa816b,00
6748,6748,0,00000003e4aa816c,1c,00000003e4aa816c,00
6749,6749,0,00000003e4aa816d,1c,00000003e4aa816d,00
6750,6750,0,00000003e4aa816e,1c,00000003e4aa816e,00
6751,6751,0,00000003e4aa816f,1c,00000003e4aa816f,00
6752,6752,0,00000003e4aa8170,1e,00000003e4aa8170,0f
6753,6753,0,00000003e4aa8171,1d,00000003e4aa8171,10
6754,6754,0,00000003e4aa8172,1c,00000003e4aa8172,00
6755,6755,0,00000003e4aa8173,1c,00000003e4aa8173,00
6756,6756,0,00000003e4aa8174,1c,00000003e4aa8174,00
6757,6757,0,00000003e4aa8175,1c,00000003e4aa8175,00
6758,6758,0,00000003e4aa8176,1c,00000003e4aa8176,00
6759,6759,0,00000003e4aa8177,1c,00000003e4aa8177,00
6760,6760,0,00000003e4aa8178,1c,00000003e4aa8178,00
6761,6761,0,00000003e4aa8179,1c,00000003e4aa8179,00
6762,6762,0,00000003e4aa817a,1c,00000003e4aa817a,00
6763,6763,0,00000003e4aa817b,1c,00000003e4aa817b,00
6764,6764,0,00000003e4aa817c,1c,00000003e4aa817c,00
6765,6765,0,00000003e4aa817d,1c,00000003e4aa817d,00
6766,6766,0,00000003e4aa817e,1c,00000003e4aa817e,00
6767,6767,0,00000003e4aa817f,1c,00000003e4aa817f,00
6768,6768,0,00000003e4aa8180,1e,00000003e4aa8180,0f
6769,6769,0,00000003e4aa8181,1d,00000003e4aa8181,10
6770,6770,0,00000003e4aa8182,1c,00000003e4aa8182,00
6771,6771,0,00000003e4aa8183,1c,00000003e4aa8183,00
6772,6772,0,00000003e4aa8184,1c,00000003e4aa8184,00
6773,6773,0,00000003e4aa8185,1c,00000003e4aa8185,00
6774,6774,0,00000003e4aa8186,1c,00000003e4aa8186,00
6775,6775,0,00000003e4aa8187,1c,00000003e4aa8187,00
6776,6776,0,00000003e4aa8188,1c,00000003e4aa8188,00
6777,6777,0,00000003e4aa8189,1c,00000003e4aa8189,00
6778,6778,0,00000003e4aa818a,1c,00000003e4aa818a,00
6779,6779,0,00000003e4aa818b,1c,00000003e4aa818b,00
6780,6780,0,00000003e4aa818c,1c,00000003e4aa818c,00
6781,6781,0,00000003e4aa818d,1c,00000003e4aa818d,00
6782,6782,0,00000003e4aa818e,1c,00000003e4aa818e,00
6783,6783,0,00000003e4aa818f,1c,00000003e4aa818f,00
6784,6784,0,00000003e4aa8190,1e,00000003e4aa8190,0f
6785,6785,0,00000003e4aa8191,1d,00000003e4aa8191,10
6786,6786,0,00000003e4aa8192,1c,00000003e4aa8192,00
6787,6787,0,00000003e4aa8193,1c,00000003e4aa8193,00
6788,6788,0,00000003e4aa8194,1c,00000003e4aa8194,00
6789,6789,0,00000003e4aa8195,1c,00000003e4aa8195,00
6790,6790,0,00000003e4aa8196,1c,00000003e4aa8196,00
6791,6791,0,00000003e4aa8197,1c,00000003e4aa8197,00
6792,6792,0,00000003e4aa8198,1c,00000003e4aa8198,00
6793,6793,0,00000003e4aa8199,1c,00000003e4aa8199,00
6794,6794,0,00000003e4aa819a,1c,00000003e4aa819a,00
6795,6795,0,00000003e4aa819b,1c,00000003e4aa819b,00
6796,6796,0,00000003e4aa819c,1c,00000003e4aa819c,00
6797,6797,0,00000003e4aa819d,1c,00000003e4aa819d,00
6798,6798,0,00000003e4aa819e,1c,00000003e4aa819e,00
6799,6799,0,00000003e4aa819f,1c,00000003e4aa819f,00
6800,6800,0,00000003e4aa81a0,1e,00000003e4aa81a0,0f
6801,6801,0,00000003e4aa81a1,1d,00000003e4aa81a1,10
6802,6802,0,00000003e4aa81a2,1c,00000003e4aa81a2,00
6803,6803,0,00000003e4aa81a3,1c,00000003e4aa81a3,00
6804,6804,0,00000003e4aa81a4,1c,00000003e4aa81a4,00
6805,6805,0,00000003e4aa81a5,1c,00000003e4aa81a5,00
6806,6806,0,00000003e4aa81a6,1c,00000003e4aa81a6,00
6807,6807,0,00000003e4aa81a7,1c,00000003e4aa81a7,00
6808,6808,0,00000003e4aa81a8,1c,00000003e4aa81a8,00
6809,6809,0,00000003e4aa81a9,1c,00000003e4aa81a9,00
6810,6810,0,00000003e4aa81aa,1c,00000003e4aa81aa,00
6811,6811,0,00000003e4aa81ab,1c,00000003e4aa81ab,00
6812,6812,0,00000003e4aa81ac,1c,00000003e4aa81ac,00
6813,6813,0,00000003e4aa81ad,1c,00000003e4aa81ad,00
6814,6814,0,00000003e4aa81ae,1c,00000003e4aa81ae,00
6815,6815,0,00000003e4aa81af,1c,00000003e4aa81af,00
6816,6816,0,00000003e4aa81b0,1e,00000003e4aa81b0,0f
6817,6817,0,00000003e4aa81b1,1d,00000003e4aa81b1,10
6818,6818,0,00000003e4aa81b2,1c,00000003e4aa81b2,00
6819,6819,0,00000003e4aa81b3,1c,00000003e4aa81b3,00
6820,6820,0,00000003e4aa81b4,1c,00000003e4aa81b4,00
6821,6821,0,00000003e4aa81b5,1c,00000003e4aa81b5,00
6822,6822,0,00000003e4aa81b6,1c,00000003e4aa81b6,00
6823,6823,0,00000003e4aa81b7,1c,00000003e4aa81b7,00
6824,6824,0,00000003e4aa81b8,1c,00000003e4aa81b8,00
6825,6825,0,00000003e4aa81b9,1c,00000003e4aa81b9,00
6826,6826,0,00000003e4aa81ba,1c,00000003e4aa81ba,00
6827,6827,0,00000003e4aa81bb,1c,00000003e4aa81bb,00
6828,6828,0,00000003e4aa81bc,1c,00000003e4aa81bc,00
6829,6829,0,00000003e4aa81bd,1c,00000003e4aa81bd,00
6830,6830,0,00000003e4aa81be,1c,00000003e4aa81be,00
6831,6831,0,00000003e4aa81bf,1c,00000003e4aa81bf,00
6832,6832,0,00000003e4aa81c0,1e,00000003e4aa81c0,0f
6833,6833,0,00000003e4aa81c1,1d,00000003e4aa81c1,10
6834,6834,0,00000003e4aa81c2,1c,00000003e4aa81c2,00
6835,6835,0,00000003e4aa81c3,1c,00000003e4aa81c3,00
6836,6836,0,00000003e4aa81c4,1c,00000003e4aa81c4,00
6837,6837,0,00000003e4aa81c5,1c,00000003e4aa81c5,00
6838,6838,0,00000003e4aa81c6,1c,00000003e4aa81c6,00
6839,6839,0,00000003e4aa81c7,1c,00000003e4aa81c7,00
6840,6840,0,00000003e4aa81c8,1c,00000003e4aa81c8,00
6841,6841,0,00000003e4aa81c9,1c,00000003e4aa81c9,00
6842,6842,0,00000003e4aa81ca,1c,00000003e4aa81ca,00
6843,6843,0,00000003e4aa81cb,1c,00000003e4aa81cb,00
6844,6844,0,00000003e4aa81cc,1c,00000003e4aa81cc,00
6845,6845,0,00000003e4aa81cd,1c,00000003e4aa81cd,00
6846,6846,0,00000003e4aa81ce,1c,00000003e4aa81ce,00
6847,6847,0,00000003e4aa81cf,1c,00000003e4aa81cf,00
6848,6848,0,00000003e4aa81d0,1e,00000003e4aa81d0,0f
6849,6849,0,00000003e4aa81d1,1d,00000003e4aa81d1,10
6850,6850,0,00000003e4aa81d2,1c,00000003e4aa81d2,00
6851,6851,0,00000003e4aa81d3,1c,00000003e4aa81d3,00
6852,6852,0,00000003e4aa81d4,1c,00000003e4aa81d4,00
6853,6853,0,00000003e4aa81d5,1c,00000003e4aa81d5,00
6854,6854,0,00000003e4aa81d6,1c,00000003e4aa81d6,00
6855,6855,0,00000003e4aa81d7,1c,00000003e4aa81d7,00
6856,6856,0,00000003e4aa81d8,1c,00000003e4aa81d8,00
6857,6857,0,00000003e4aa81d9,1c,00000003e4aa81d9,00
6858,6858,0,00000003e4aa81da,1c,00000003e4aa81da,00
6859,6859,0,00000003e4aa81db,1c,00000003e4aa81db,00
6860,6860,0,00000003e4aa81dc,1c,00000003e4aa81dc,00
6861,6861,0,00000003e4aa81dd,1c,00000003e4aa81dd,00
6862,6862,0,00000003e4aa81de,1c,00000003e4aa81de,00
6863,6863,0,00000003e4aa81df,1c,00000003e4aa81df,00
6864,6864,0,00000003e4aa81e0,1e,00000003e4aa81e0,0f
6865,6865,0,00000003e4aa81e1,1d,00000003e4aa81e1,10
6866,6866,0,00000003e4aa81e2,1c,00000003e4aa81e2,00
6867,6867,0,00000003e4aa81e3,1c,00000003e4aa81e3,00
6868,6868,0,00000003e4aa81e4,1c,00000003e4aa81e4,00
6869,6869,0,00000003e4aa81e5,1c,00000003e4aa81e5,00
6870,6870,0,00000003e4aa81e6,1c,00000003e4aa81e6,00
6871,6871,0,00000003e4aa81e7,1c,00000003e4aa81e7,00
6872,6872,0,00000003e4aa81e8,1c,00000003e4aa81e8,00
6873,6873,0,00000003e4aa81e9,1c,00000003e4aa81e9,00
6874,6874,0,00000003e4aa81ea,1c,00000003e4aa81ea,00
6875,6875,0,00000003e4aa81eb,1c,00000003e4aa81eb,00
6876,6876,0,00000003e4aa81ec,1c,00000003e4aa81ec,00
6877,6877,0,00000003e4aa81ed,1c,00000003e4aa81ed,00
6878,6878,0,00000003e4aa81ee,1c,00000003e4aa81ee,00
6879,6879,0,00000003e4aa81ef,1c,00000003e4aa81ef,00
6880,6880,0,00000003e4aa81f0,1e,00000003e4aa81f0,0f
6881,6881,0,00000003e4aa81f1,1d,00000003e4aa81f1,10
6882,6882,0,00000003e4aa81f2,1c,00000003e4aa81f2,00
6883,6883,0,00000003e4aa81f3,1c,00000003e4aa81f3,00
6884,6884,0,00000003e4aa81f4,1c,00000003e4aa81f4,00
6885,6885,0,00000003e4aa81f5,1c,00000003e4aa81f5,00
6886,6886,0,00000003e4aa81f6,1c,00000003e4aa81f6,00
6887,6887,0,00000003e4aa81f7,1c,00000003e4aa81f7,00
6888,6888,0,00000003e4aa81f8,1c,00000003e4aa81f8,00
6889,6889,0,00000003e4aa81f9,1c,00000003e4aa81f9,00
6890,6890,0,00000003e4aa81fa,1c,00000003e4aa81fa,00
6891,6891,0,00000003e4aa81fb,1c,00000003e4aa81fb,00
6892,6892,0,00000003e4aa81fc,1c,00000003e4aa81fc,00
6893,6893,0,00000003e4aa81fd,1c,00000003e4aa81fd,00
6894,6894,0,00000003e4aa81fe,1c,00000003e4aa81fe,00
6895,6895,0,00000003e4aa81ff,1c,00000003e4aa81ff,00
6896,6896,0,00000003e4aa8200,1e,00000003e4aa8200,00
6897,6897,0,00000003e4aa8201,1d,00000003e4aa8201,10
6898,6898,0,00000003e4aa8202,1c,00000003e4aa8202,00
6899,6899,0,00000003e4aa8203,1c,00000003e4aa8203,00
6900,6900,0,00000003e4aa8204,1c,00000003e4aa8204,00
6901,6901,0,00000003e4aa8205,1c,00000003e4aa8205,00
6902,6902,0,00000003e4aa8206,1c,00000003e4aa8206,00
6903,6903,0,00000003e4aa8207,1c,00000003e4aa8207,00
6904,6904,0,00000003e4aa8208,1c,00000003e4aa8208,00
6905,6905,0,00000003e4aa8209,1c,00000003e4aa8209,00
6906,6906,0,00000003e4aa820a,1c,00000003e4aa820a,00
6907,6907,0,00000003e4aa820b,1c,00000003e4aa820b,00
6908,6908,0,00000003e4aa820c,1c,00000003e4aa820c,00
6909,6909,0,00000003e4aa820d,1c,00000003e4aa820d,00
6910,6910,0,00000003e4aa820e,1c,00000003e4aa820e,00
6911,6911,0,00000003e4aa820f,1c,00000003e4aa820f,00
6912,6912,0,00000003e4aa8210,1e,00000003e4aa8210,0f
6913,6913,0,00000003e4aa8211,1d,00000003e4aa8211,10
6914,6914,0,00000003e4aa8212,1c,00000003e4aa8212,00
6915,6915,0,00000003e4aa8213,1c,00000003e4aa8213,00
6916,6916,0,00000003e4aa8214,1c,00000003e4aa8214,00
6917,6917,0,00000003e4aa8215,1c,00000003e4aa8215,00
6918,6918,0,00000003e4aa8216,1c,00000003e4aa8216,00
6919,6919,0,00000003e4aa8217,1c,00000003e4aa8217,00
6920,6920,0,00000003e4aa8218,1c,00000003e4aa8218,00
6921,6921,0,00000003e4aa8219,1c,00000003e4aa8219,00
6922,6922,0,00000003e4aa821a,1c,00000003e4aa821a,00
6923,6923,0,00000003e4aa821b,1c,00000003e4aa821b,00
6924,6924,0,00000003e4aa821c,1c,00000003e4aa821c,00
6925,6925,0,00000003e4aa821d,1c,00000003e4aa821d,00
6926,6926,0,00000003e4aa821e,1c,00000003e4aa821e,00
6927,6927,0,00000003e4aa821f,1c,00000003e4aa821f,00
6928,6928,0,00000003e4aa8220,1e,00000003e4aa8220,00
6929,6929,0,00000003e4aa8221,1d,00000003e4aa8221,10
6930,6930,0,00000003e4aa8222,1c,00000003e4aa8222,00
6931,6931,0,00000003e4aa8223,1c,00000003e4aa8223,00
6932,6932,0,00000003e4aa8224,1c,00000003e4aa8224,00
6933,6933,0,00000003e4aa8225,1c,00000003e4aa8225,00
6934,6934,0,00000003e4aa8226,1c,00000003e4aa8226,00
6935,6935,0,00000003e4aa8227,1c,00000003e4aa8227,00
6936,6936,0,00000003e4aa8228,1c,00000003e4aa8228,00
6937,6937,0,00000003e4aa8229,1c,00000003e4aa8229,00
6938,6938,0,00000003e4aa822a,1c,00000003e4aa822a,00
6939,6939,0,00000003e4aa822b,1c,00000003e4aa822b,00
6940,6940,0,00000003e4aa822c,1c,00000003e4aa822c,00
6941,6941,0,00000003e4aa822d,1c,00000003e4aa822d,00
6942,6942,0,00000003e4aa822e,1c,00000003e4aa822e,00
6943,6943,0,00000003e4aa822f,1c,00000003e4aa822f,00
6944,6944,0,00000003e4aa8230,1e,00000003e4aa8230,0f
6945,6945,0,00000003e4aa8231,1d,00000003e4aa8231,10
6946,6946,0,00000003e4aa8232,1c,00000003e4aa8232,00
6947,6947,0,00000003e4aa8233,1c,00000003e4aa8233,00
6948,6948,0,00000003e4aa8234,1c,00000003e4aa8234,00
6949,6949,0,00000003e4aa8235,1c,00000003e4aa8235,00
6950,6950,0,00000003e4aa8236,1c,00000003e4aa8236,00
6951,6951,0,00000003e4aa8237,1c,00000003e4aa8237,00
6952,6952,0,00000003e4aa8238,1c,00000003e4aa8238,00
6953,6953,0,00000003e4aa8239,1c,00000003e4aa8239,00
6954,6954,0,00000003e4aa823a,1c,00000003e4aa823a,00
6955,6955,0,00000003e4aa823b,1c,00000003e4aa823b,00
6956,6956,0,00000003e4aa823c,1c,00000003e4aa823c,00
6957,6957,0,00000003e4aa823d,1c,00000003e4aa823d,00
6958,6958,0,00000003e4aa823e,1c,00000003e4aa823e,00
6959,6959,0,00000003e4aa823f,1c,00000003e4aa823f,00
6960,6960,0,00000003e4aa8240,1e,00000003e4aa8240,0f
6961,6961,0,00000003e4aa8241,1d,00000003e4aa8241,10
6962,6962,0,00000003e4aa8242,1c,00000003e4aa8242,00
6963,6963,0,00000003e4aa8243,1c,00000003e4aa8243,00
6964,6964,0,00000003e4aa8244,1c,00000003e4aa8244,00
6965,6965,0,00000003e4aa8245,1c,00000003e4aa8245,00
6966,6966,0,00000003e4aa8246,1c,00000003e4aa8246,00
6967,6967,0,00000003e4aa8247,1c,00000003e4aa8247,00
6968,6968,0,00000003e4aa8248,1c,00000003e4aa8248,00
6969,6969,0,00000003e4aa8249,1c,00000003e4aa8249,00
6970,6970,0,00000003e4aa824a,1c,00000003e4aa824a,00
6971,6971,0,00000003e4aa824b,1c,00000003e4aa824b,00
6972,6972,0,00000003e4aa824c,1c,00000003e4aa824c,00
6973,6973,0,00000003e4aa824d,1c,00000003e4aa824d,00
6974,6974,0,00000003e4aa824e,1c,00000003e4aa824e,00
6975,6975,0,00000003e4aa824f,1c,00000003e4aa824f,00
6976,6976,0,00000003e4aa8250,1e,00000003e4aa8250,00
6977,6977,0,00000003e4aa8251,1d,00000003e4aa8251,10
6978,6978,0,00000003e4aa8252,1c,00000003e4aa8252,00
6979,6979,0,00000003e4aa8253,1c,00000003e4aa8253,00
6980,6980,0,00000003e4aa8254,1c,00000003e4aa8254,00
6981,6981,0,00000003e4aa8255,1c,00000003e4aa8255,00
6982,6982,0,00000003e4aa8256,1c,00000003e4aa8256,00
6983,6983,0,00000003e4aa8257,1c,00000003e4aa8257,00
6984,6984,0,00000003e4aa8258,1c,00000003e4aa8258,00
6985,6985,0,00000003e4aa8259,1c,00000003e4aa8259,00
6986,6986,0,00000003e4aa825a,1c,00000003e4aa825a,00
6987,6987,0,00000003e4aa825b,1c,00000003e4aa825b,00
6988,6988,0,00000003e4aa825c,1c,00000003e4aa825c,00
6989,6989,0,00000003e4aa825d,1c,00000003e4aa825d,00
6990,6990,0,00000003e4aa825e,1c,00000003e4aa825e,00
6991,6991,0,00000003e4aa825f,1c,00000003e4aa825f,00
6992,6992,0,00000003e4aa8260,1e,00000003e4aa8260,0f
6993,6993,0,00000003e4aa8261,1d,00000003e4aa8261,10
6994,6994,0,00000003e4aa8262,1c,00000003e4aa8262,00
6995,6995,0,00000003e4aa8263,1c,00000003e4aa8263,00
6996,6996,0,00000003e4aa8264,1c,00000003e4aa8264,00
6997,6997,0,00000003e4aa8265,1c,00000003e4aa8265,00
6998,6998,0,00000003e4aa8266,1c,00000003e4aa8266,00
6999,6999,0,00000003e4aa8267,1c,00000003e4aa8267,00
7000,7000,0,00000003e4aa8268,1c,00000003e4aa8268,00
7001,7001,0,00000003e4aa8269,1c,00000003e4aa8269,00
7002,7002,0,00000003e4aa826a,1c,00000003e4aa826a,00
7003,7003,0,00000003e4aa826b,1c,00000003e4aa826b,00
7004,7004,0,00000003e4aa826c,1c,00000003e4aa826c,00
7005,7005,0,00000003e4aa826d,1c,00000003e4aa826d,00
7006,7006,0,00000003e4aa826e,1c,00000003e4aa826e,00
7007,7007,0,00000003e4aa826f,1c,00000003e4aa826f,00
7008,7008,0,00000003e4aa8270,1e,00000003e4aa8270,0f
7009,7009,0,00000003e4aa8271,1d,00000003e4aa8271,10
7010,7010,0,00000003e4aa8272,1c,00000003e4aa8272,00
7011,7011,0,00000003e4aa8273,1c,00000003e4aa8273,00
7012,7012,0,00000003e4aa8274,1c,00000003e4aa8274,00
7013,7013,0,00000003e4aa8275,1c,00000003e4aa8275,00
7014,7014,0,00000003e4aa8276,1c,00000003e4aa8276,00
7015,7015,0,00000003e4aa8277,1c,00000003e4aa8277,00
7016,7016,0,00000003e4aa8278,1c,00000003e4aa8278,00
7017,7017,0,00000003e4aa8279,1c,00000003e4aa8279,00
7018,7018,0,00000003e4aa827a,1c,00000003e4aa827a,00
7019,7019,0,00000003e4aa827b,1c,00000003e4aa827b,00
7020,7020,0,00000003e4aa827c,1c,00000003e4aa827c,00
7021,7021,0,00000003e4aa827d,1c,00000003e4aa827d,00
7022,7022,0,00000003e4aa827e,1c,00000003e4aa827e,00
7023,7023,0,00000003e4aa827f,1c,00000003e4aa827f,00
7024,7024,0,00000003e4aa8280,1e,00000003e4aa8280,0f
7025,7025,0,00000003e4aa8281,1d,00000003e4aa8281,10
7026,7026,0,00000003e4aa8282,1c,00000003e4aa8282,00
7027,7027,0,00000003e4aa8283,1c,00000003e4aa8283,00
7028,7028,0,00000003e4aa8284,1c,00000003e4aa8284,00
7029,7029,0,00000003e4aa8285,1c,00000003e4aa8285,00
7030,7030,0,00000003e4aa8286,1c,00000003e4aa8286,00
7031,7031,0,00000003e4aa8287,1c,00000003e4aa8287,00
7032,7032,0,00000003e4aa8288,1c,00000003e4aa8288,00
7033,7033,0,00000003e4aa8289,1c,00000003e4aa8289,00
7034,7034,0,00000003e4aa828a,1c,00000003e4aa828a,00
7035,7035,0,00000003e4aa828b,1c,00000003e4aa828b,00
7036,7036,0,00000003e4aa828c,1c,00000003e4aa828c,00
7037,7037,0,00000003e4aa828d,1c,00000003e4aa828d,00
7038,7038,0,00000003e4aa828e,1c,00000003e4aa828e,00
7039,7039,0,00000003e4aa828f,1c,00000003e4aa828f,00
7040,7040,0,00000003e4aa8290,1e,00000003e4aa8290,0f
7041,7041,0,00000003e4aa8291,1d,00000003e4aa8291,10
7042,7042,0,00000003e4aa8292,1c,00000003e4aa8292,00
7043,7043,0,00000003e4aa8293,1c,00000003e4aa8293,00
7044,7044,0,00000003e4aa8294,1c,00000003e4aa8294,00
7045,7045,0,00000003e4aa8295,1c,00000003e4aa8295,00
7046,7046,0,00000003e4aa8296,1c,00000003e4aa8296,00
7047,7047,0,00000003e4aa8297,1c,00000003e4aa8297,00
7048,7048,0,00000003e4aa8298,1c,00000003e4aa8298,00
7049,7049,0,00000003e4aa8299,1c,00000003e4aa8299,00
7050,7050,0,00000003e4aa829a,1c,00000003e4aa829a,00
7051,7051,0,00000003e4aa829b,1c,00000003e4aa829b,00
7052,7052,0,00000003e4aa829c,1c,00000003e4aa829c,00
7053,7053,0,00000003e4aa829d,1c,00000003e4aa829d,00
7054,7054,0,00000003e4aa829e,1c,00000003e4aa829e,00
7055,7055,0,00000003e4aa829f,1c,00000003e4aa829f,00
7056,7056,0,00000003e4aa82a0,1e,00000003e4aa82a0,0f
7057,7057,0,00000003e4aa82a1,1d,00000003e4aa82a1,10
7058,7058,0,00000003e4aa82a2,1c,00000003e4aa82a2,00
7059,7059,0,00000003e4aa82a3,1c,00000003e4aa82a3,00
7060,7060,0,00000003e4aa82a4,1c,00000003e4aa82a4,00
7061,7061,0,00000003e4aa82a5,1c,00000003e4aa82a5,00
7062,7062,0,00000003e4aa82a6,1c,00000003e4aa82a6,00
7063,7063,0,00000003e4aa82a7,1c,00000003e4aa82a7,00
7064,7064,0,00000003e4aa82a8,1c,00000003e4aa82a8,00
7065,7065,0,00000003e4aa82a9,1c,00000003e4aa82a9,00
7066,7066,0,00000003e4aa82aa,1c,00000003e4aa82aa,00
7067,7067,0,00000003e4aa82ab,1c,00000003e4aa82ab,00
7068,7068,0,00000003e4aa82ac,1c,00000003e4aa82ac,00
7069,7069,0,00000003e4aa82ad,1c,00000003e4aa82ad,00
7070,7070,0,00000003e4aa82ae,1c,00000003e4aa82ae,00
7071,7071,0,00000003e4aa82af,1c,00000003e4aa82af,00
7072,7072,0,00000003e4aa82b0,1e,00000003e4aa82b0,0f
7073,7073,0,00000003e4aa82b1,1d,00000003e4aa82b1,10
7074,7074,0,00000003e4aa82b2,1c,00000003e4aa82b2,00
7075,7075,0,00000003e4aa82b3,1c,00000003e4aa82b3,00
7076,7076,0,00000003e4aa82b4,1c,00000003e4aa82b4,00
7077,7077,0,00000003e4aa82b5,1c,00000003e4aa82b5,00
7078,7078,0,00000003e4aa82b6,1c,00000003e4aa82b6,00
7079,7079,0,00000003e4aa82b7,1c,00000003e4aa82b7,00
7080,7080,0,00000003e4aa82b8,1c,00000003e4aa82b8,00
7081,7081,0,00000003e4aa82b9,1c,00000003e4aa82b9,00
7082,7082,0,00000003e4aa82ba,1c,00000003e4aa82ba,00
7083,7083,0,00000003e4aa82bb,1c,00000003e4aa82bb,00
7084,7084,0,00000003e4aa82bc,1c,00000003e4aa82bc,00
7085,7085,0,00000003e4aa82bd,1c,00000003e4aa82bd,00
7086,7086,0,00000003e4aa82be,1c,00000003e4aa82be,00
7087,7087,0,00000003e4aa82bf,1c,00000003e4aa82bf,00
7088,7088,0,00000003e4aa82c0,1e,00000003e4aa82c0,0f
7089,7089,0,00000003e4aa82c1,1d,00000003e4aa82c0,0f
7090,7090,0,00000003e4aa82c2,1c,00000003e4aa82c0,0f
7091,7091,0,00000003e4aa82c3,1c,00000003e4aa82c0,0f
7092,7092,0,00000003e4aa82c4,1c,00000003e4aa82c0,0f
7093,7093,0,00000003e4aa82c5,1c,00000003e4aa82c0,0f
7094,7094,0,00000003e4aa82c6,1c,00000003e4aa82c0,0f
7095,7095,0,00000003e4aa82c7,1c,00000003e4aa82c0,0f
7096,7096,0,00000003e4aa82c8,1c,00000003e4aa82c0,0f
7097,7097,0,00000003e4aa82c9,1c,00000003e4aa82c0,0f
7098,7098,0,00000003e4aa82ca,1c,00000003e4aa82c0,0f
7099,7099,0,00000003e4aa82cb,1c,00000003e4aa82c0,0f
7100,7100,0,00000003e4aa82cc,1c,00000003e4aa82c0,0f
7101,7101,0,00000003e4aa82cd,1c,00000003e4aa82c0,0f
7102,7102,0,00000003e4aa82ce,1c,00000003e4aa82c0,0f
7103,7103,0,00000003e4aa82cf,1c,00000003e4aa82c0,0f
7104,7104,0,00000003e4aa82d0,1e,00000003e4aa82d1,10
7105,7105,0,00000003e4aa82d1,1d,00000003e4aa82d2,00
7106,7106,0,00000003e4aa82d2,1c,00000003e4aa82d3,00
7107,7107,0,00000003e4aa82d3,1c,00000003e4aa82d3,00
7108,7108,0,00000003e4aa82d4,1c,00000003e4aa82d4,00
7109,7109,0,00000003e4aa82d5,1c,00000003e4aa82d5,00
7110,7110,0,00000003e4aa82d6,1c,00000003e4aa82d6,00
7111,7111,0,00000003e4aa82d7,1c,00000003e4aa82d7,00
7112,7112,0,00000003e4aa82d8,1c,00000003e4aa82d8,00
7113,7113,0,00000003e4aa82d9,1c,00000003e4aa82d9,00
7114,7114,0,00000003e4aa82da,1c,00000003e4aa82da,00
